25666:17,6766,654,302,76,138,236,616,564,58
25694:29419,3484,6738,4427,885,16995,17,4425,76,2717
25750:840,3196,18921,36041,5111,197,55663,5554,10541,5627
25759:559,1190,40283,17,616,8,302,327,654,542
25836:22477,106848,70759,112039,2153,74060,76,17,89020,32833
25924:48015,119969,17310,17,55046,616,1196,61,32,91564
25933:17,12335,616,6247,8,518,245,302,9354,57139
25976:1730,5097,115337,3568,7000,9465,88793,90800,3759,52680
25977:3107,1352,105929,10041,75088,3172,23191,17,20806,4825
26102:17,65405,302,97322,76,58,654,616,224,48647
26162:36381,36394,109423,12505,22572,866,48646,61429,49153,9100
26167:3684,8866,107543,41804,70862,67633,120595,98743,7566,118351
26174:17,302,616,654,650,58,70530,72599,76,8
26178:8868,17,84,289,654,5347,302,564,1102,322
26181:17,302,616,564,650,654,8,58,866,3900
26238:71151,17,17508,815,11052,22,52713,226,76,24251
26312:17,654,302,58,1866,616,66828,16204,182,2454
26325:189,4755,75493,17,2880,4825,22108,19331,76,10041
26330:1548,17,14700,3394,430,616,1511,302,542,486
26403:7210,16133,107822,17,76849,90487,697,654,58,616
26410:42375,6071,866,2139,10446,5739,1501,361,17,4498
26545:48210,31342,28632,16501,17,21150,9656,74730,76,22059
26569:17,654,302,616,58,66,162,15,6,76
26639:2139,1730,5097,4880,17,10039,21696,866,76,4743
26641:17,654,58,32573,302,616,23555,44233,2166,76
26732:302,654,866,76,226,15893,354,84,361,58
26772:17,21938,70,43709,76,302,1382,226,81,1023
26783:17,88139,873,84037,1539,1825,3704,947,76,302
26816:42933,78375,73943,33302,41088,21527,22817,21008,39528,96756
26842:89935,32632,23792,17,76,3878,16876,69361,866,656
26844:19087,10648,1867,76,1400,52795,8860,168,1696,1787
26919:302,866,2416,654,84,58,361,354,224,76
26956:7029,17,302,654,58,591,84,354,29,138
26971:537,30695,37747,112658,2012,81872,168,3601,72,12657
26972:81,17,28464,17317,62369,619,226,76,3423,2967
27089:84,101138,1102,17,354,302,654,301,616,902
27090:1352,10041,189,6434,20806,5450,7831,19524,24581,10687
27112:709,1136,17,1897,76,10441,302,616,650,58
27286:14129,17,654,302,616,289,76,596,866,29
27292:56269,45333,4202,84277,12041,71886,2950,7082,75847,46849
27338:1217,119,17,1231,57275,8048,616,58,302,654
27404:654,302,361,48,354,84,1187,224,29,58
27447:9054,14268,2510,8640,39127,6224,11749,28530,4656,3033
27448:86819,22710,81,112057,34608,17,12768,1888,5860,57304
27466:13818,1352,12820,10041,4825,6434,1712,3172,8848,24581
27480:63767,17,9564,14195,60178,866,120156,669,20002,96934
27505:29573,81616,5726,45975,33223,22801,19089,80736,92129,59785
27508:8151,17,8579,1119,48072,60859,1187,76,302,8
27579:8011,226,17,3376,508,70,95269,85467,101649,4372
27586:157,27070,3196,2548,17,197,3370,42959,13995,30435
27595:61573,89154,122447,4589,8694,17,94638,4797,601,79240
27702:116,17,302,654,76,70,50572,84,616,8
27739:654,84,29,616,354,650,289,76,8,138
27897:31295,46724,58982,11935,104176,39911,118856,44130,35846,30455
27912:3536,122452,15553,16874,3715,59530,55961,7409,17311,23139
27933:95858,76,29060,17,698,71934,14475,106629,654,18155
28019:17,58,1102,302,654,616,554,354,76,866
28020:970,48,17,1187,59391,44214,2162,947,302,1119
28021:29,17,654,58,84,616,354,6,1476,650
28031:3137,46328,7590,17,22279,302,68127,287,57637,32894
28058:2512,17,302,616,866,354,84,17124,76,289
28075:302,58,84,591,354,866,650,301,8,29
28086:2655,17,302,564,616,645,542,76,394,32
28194:302,654,58,616,1102,866,8,650,84,138
28218:14202,35625,4755,19697,17,2880,1527,3172,76,10041
28242:17,564,44167,13874,121328,650,2139,616,27070,81
28300:17,19716,18885,138,226,302,354,564,654,301
28364:27070,17,302,7160,616,654,33763,3196,76,1807
28386:17,15778,616,30575,302,654,58,76,650,564
28485:1405,1824,79807,17,654,616,3854,302,58,12647
28492:84176,81,41435,17,69765,60240,986,7211,76,16217
28523:43182,17,302,79423,654,616,58,182,1196,162
28525:29620,302,866,654,542,58,84,1703,361,76
28553:4793,16804,190,1239,901,23839,76685,30923,4802,63461
28773:17,564,650,302,226,736,616,654,58,70
28801:418,302,117294,866,654,117542,39254,58,84,76
28876:69190,94923,89915,30978,14955,88134,79380,96102,3152,98908
28908:81,32166,51865,24255,7211,3423,986,17,6227,71444
29015:17,302,654,58,616,84,749,15,53216,146
29032:302,35240,866,58,654,616,28547,224,9497,650
29056:122936,46925,17,2028,302,245,19008,21194,61,1744
29133:25145,89400,73723,88850,49538,17,10981,11590,36835,910
29252:24467,15180,20416,25940,21572,42089,17,42870,76,51980
29387:71615,19291,45890,17,31198,19145,54052,69877,85817,5378
29497:17,75350,654,302,616,289,866,41776,76,112789
29524:17,866,616,418,361,58,654,302,650,8
29548:15754,2816,17,20803,26921,302,654,5662,81237,58
29549:2153,168,1013,121229,17,1400,7180,1528,719,9417
29558:16661,42989,4671,2543,7334,8392,12861,14259,17,7622
29561:17,94,616,76,302,1023,70,654,564,3250
29607:866,7504,75803,17,74153,546,302,13083,92433,10621
29620:591,17,58,861,302,654,1424,76,554,542
29763:89860,98697,17,40892,67670,38526,76213,8811,51557,224
29898:4007,17,120899,30708,3704,931,76,6328,64110,5975
29968:11543,19648,39003,4023,83825,76,91897,14993,47480,8692
30085:17,29,654,58,106984,84,616,76,112093,15521
30111:17,85766,2058,84,302,899,47023,866,9617,8
30151:64973,40483,32261,39446,68179,77977,8161,38292,216,88939
30164:66125,22351,49119,77174,22079,8691,14514,67774,17494,38283
30264:17,112422,3115,616,89405,302,654,58,118473,76
30304:74930,17,11584,825,931,15802,50013,76,70,947
30309:32934,59061,107167,17,81,226,70,76,20396,508
30312:17,101,58,29284,654,302,285,322,616,1462
30375:861,17,591,518,1762,354,654,302,289,1424
30396:18287,60815,591,29,58,84,354,2158,1102,8
30417:39246,285,17,15,654,122090,616,238,650,656
30453:709,17,616,86267,302,58,76,654,18451,650
30622:12597,1617,93408,48197,121818,17,43327,866,669,12495
30670:58,302,654,866,84,354,76,616,8,736
30738:44666,46215,1205,1410,17134,66875,17798,29458,2557,3618
30764:25164,302,873,58,654,616,76,8,650,327
30825:17,302,58,616,84,28094,6,354,29,866
30840:17,54875,33326,111505,27002,111868,302,1410,899,891
30874:120517,17,83290,19411,8,787,112493,84,7334,3039
30886:2939,88114,102624,448,93908,115695,96057,30754,30598,23823
30901:33227,17,302,616,654,58,11036,1578,650,356
30921:56207,24032,50463,46178,67350,68947,49652,17152,58835,85656
30927:749,302,654,866,84,8678,58,616,76,8
30934:17,302,616,58,84,111996,354,6,17891,29
30990:18867,1462,114522,138,17,70,1535,76,226,117
31016:8322,66557,24933,9674,110811,23922,17,13077,56595,16965
31113:13623,17,118931,104263,105469,72319,70840,69489,54317,33774
31275:654,29,84,58,866,70,361,301,138,650
31386:5462,17,224,104454,1245,654,302,50119,58,76
31462:17,48210,138,14444,70,698,76,21409,866,3394
31475:46671,302,866,654,58,84,361,354,76,899
31545:1121,17,31670,4474,76,616,302,69282,8,650
31551:22397,17,24528,224,1245,302,17390,21646,19656,654
31578:65428,33427,66366,14237,116132,3360,34920,76,5056,901
31644:44663,21722,10234,17,76,40,11392,18452,698,358
31744:591,17,302,861,58,654,44155,76,99653,1424
32010:1166,54357,20035,11980,105970,10462,107411,21204,100997,1394
32032:16632,17,97035,302,616,650,58,76,73972,654
32165:56538,17,81,76,13429,2548,1002,30056,650,36235
32185:44371,68182,42820,17,71164,866,75078,669,86660,641
32189:4993,17,19128,22219,2583,51886,84,46491,8,1099
32215:7409,17,121134,81,88545,76,37224,36328,89680,616
32329:120357,70248,48020,46609,58804,341,111204,76,21835,66509
32338:32010,17,40319,20036,2139,68510,76,3438,7467,2008
32356:2292,686,17,6127,80152,785,500,81,76,866
32379:1462,17,302,654,49162,616,4173,58,155,866
32656:30724,17,302,654,12860,120840,58,616,23934,48701
32751:6840,37121,17,76,30387,302,616,81,8,17442
32776:3514,74338,4797,171,37507,8694,16127,110739,28866,17
32843:63748,53345,12329,28786,8483,80125,5301,42948,54758,10664
32879:17738,77520,16485,62330,44795,53449,17519,29243,82936,12115
32893:168,21371,661,984,76,34397,1400,5480,7180,2642
32919:17,302,104253,654,616,52783,58,6,15,285
32921:11401,11281,62840,39936,29573,120518,805,73201,100590,45975
32955:3387,17,1245,302,654,650,58,34862,5270,2789
33136:17,302,2369,116478,25153,58,654,616,76,322
33149:48,17,6450,899,4420,302,6945,84,354,866
33181:17,226,986,26644,302,301,654,138,354,1462
33225:441,564,710,17,1340,58552,10536,4513,81,21369
33352:6450,899,17,4420,48,106240,98167,6945,1187,14370
33373:17,12776,76,302,8197,654,58,866,616,8
33421:39526,18491,4671,17,94677,47911,5201,58120,7622,76
33557:19350,86808,119751,86058,8619,37274,99983,82807,103630,118749
33590:17,224,58,302,654,616,182,650,162,322
33615:518,84,17,20353,84885,14636,302,1102,564,616
33809:18867,17,226,82639,342,3600,34270,564,302,81
33874:30572,17,787,18040,5899,8,302,654,58,616
33884:2754,533,4889,14268,8360,60522,9054,13594,6311,8640
34027:225,2107,91690,15207,65648,15812,36541,17014,59746,76
34124:1348,17,302,74552,58,616,84,29,354,4611
34188:84,58,866,495,138,1102,616,361,736,650
34227:50402,51361,50414,5262,10455,51994,80888,5808,79937,36157
34292:17,83820,77826,616,302,76,650,654,58,564
34341:5697,53086,7030,33217,21541,16309,588,83726,62180,71303
34398:25510,83265,18059,115980,38658,6690,17,68448,42438,81
34403:3290,18994,35426,103141,39438,19406,53577,2898,22116,16745
34512:168,76,6561,8860,17,10267,41070,1400,2318,2642
34740:654,2097,302,289,616,29,101,84,554,866
34839:80641,70265,49244,17494,91227,84,11,2153,76,2337
34901:1784,12165,16669,78588,17,70970,79364,7418,76,866
34973:40436,80492,14597,7000,94458,14034,39436,14147,24896,10524
34974:17,654,29,616,76,61291,650,84,289,64393
35005:17,23113,80397,302,32,58,616,15894,787,76
35151:650,17,97322,58,65405,302,616,654,289,76
35365:84,302,654,58,616,866,1102,354,76,29
35771:1806,16882,123051,78240,18645,17,1679,13287,8,27653
35970:24880,53261,119725,17,866,669,76,81,302,72406
35990:48724,69899,25365,46606,24660,27732,82590,118607,18996,7821
36135:17,564,302,650,58,616,654,70,104264,866
36358:88737,17,19141,616,76,302,12332,58,650,654
36563:10016,44,82165,111088,70705,3167,94119,44883,93517,17
36620:10041,1352,2880,8848,3107,17,12990,189,24581,10687
36797:1451,17,1965,302,65,51315,8,508,616,1023
36902:2757,17,76,40,2139,564,20157,10617,81,866
37058:866,17,36751,70,81,88178,564,546,650,301
37165:518,9077,17,84,302,616,45068,654,1102,58
37222:510,17,302,616,654,58,30867,542,76,650
37911:99612,17,616,302,1405,58,70,654,542,12605
38281:17,20792,88055,302,8,654,616,84,58,518
38362:65,17,654,302,84,17235,866,301,76,58
39237:17,616,302,1804,58,654,1245,62709,3304,650
39555:113594,8705,38225,441,19794,17,5083,371,67878,36165
39580:17,146,654,58,302,616,84,1403,518,859
39707:84127,85038,89303,6740,110546,66734,113893,111888,17,7324
39967:17,81,76,564,731,2139,226,616,40,302
40189:3476,2919,17,58,650,564,616,302,2669,285
40195:17,42803,114,1119,302,93602,8,21231,76,654
40431:14047,51467,17,12882,24355,70,76,1914,302,81
40761:15470,17,302,654,616,58,76,4541,650,224
40782:14897,510,17,302,654,8,616,58,76,84
41814:3107,1352,10041,3172,2880,4825,17,189,6434,1712
42033:17403,17,5812,76,7305,698,81,866,48092,2139
42310:5287,43545,39745,441,5145,120623,17,710,3086,76
42876:17,70,138,302,76,654,13086,354,866,1023
43094:93565,17,302,654,76449,58,616,84,62277,15
45275:2337,45201,40192,83598,7556,52302,8252,1355,37935,13584
46104:1412,91930,5331,101360,7322,12903,8511,2642,49123,31329
